rank,config_json,Image Recall@1,Image Recall@5,Image Recall@10,Image MRR
87,"{""context_coefficient"": 0.16, ""map_weights"": [0.174961, 0.19811, 0.626929], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.45, ""rank_scale"": 0.0, ""rank_window"": 40}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6137301587301589
88,"{""context_coefficient"": 0.32, ""map_weights"": [0.454111, 0.21271, 0.333179], ""min_margin"": 0.0, ""min_score"": 0.45, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.0, ""rank_scale"": 0.25, ""rank_window"": 40}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6136281179138323
89,"{""context_coefficient"": 0.5, ""map_weights"": [0.344007, 0.108794, 0.547199], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.0, ""rank_window"": 120}",0.44285714285714284,0.8571428571428571,0.9428571428571428,0.6136054421768709
90,"{""context_coefficient"": 0.32, ""map_weights"": [0.553512, 0.188019, 0.258469], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.8, ""rank_scale"": 0.35, ""rank_window"": 120}",0.44285714285714284,0.8571428571428571,0.9428571428571428,0.6135657596371883
91,"{""context_coefficient"": 0.5, ""map_weights"": [0.113992, 0.341382, 0.544626], ""min_margin"": 0.01, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.0, ""rank_scale"": 0.25, ""rank_window"": 40}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6134920634920635
92,"{""context_coefficient"": 0.32, ""map_weights"": [0.470524, 0.228303, 0.301173], ""min_margin"": 0.01, ""min_score"": 0.4, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.25, ""rank_window"": 40}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6133333333333334
93,"{""context_coefficient"": 0.4, ""map_weights"": [0.5, 0.3, 0.2], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.25, ""rank_scale"": 0.25, ""rank_window"": 80}",0.44285714285714284,0.8571428571428571,0.9428571428571428,0.6132879818594106
94,"{""context_coefficient"": 0.24, ""map_weights"": [0.586141, 0.074349, 0.33951], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.6, ""rank_scale"": 0.25, ""rank_window"": 120}",0.44285714285714284,0.8571428571428571,0.9428571428571428,0.6132539682539685
95,"{""context_coefficient"": 0.5, ""map_weights"": [0.66642, 0.110145, 0.223435], ""min_margin"": 0.0, ""min_score"": 0.45, ""page_prior_coefficient"": 0.0, ""query_scale"": 0.6, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8428571428571429,0.9142857142857143,0.6132142857142858
96,"{""context_coefficient"": 0.5, ""map_weights"": [0.673853, 0.013218, 0.312929], ""min_margin"": 0.0, ""min_score"": 0.45, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.45, ""rank_scale"": 0.0, ""rank_window"": 120}",0.45714285714285713,0.8571428571428571,0.9285714285714286,0.613168934240363
97,"{""context_coefficient"": 0.5, ""map_weights"": [0.285322, 0.306496, 0.408182], ""min_margin"": 0.0, ""min_score"": 0.5, ""page_prior_coefficient"": 0.3, ""query_scale"": 0.45, ""rank_scale"": 0.25, ""rank_window"": 40}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6131689342403629
98,"{""context_coefficient"": 0.4, ""map_weights"": [0.756992, 0.038722, 0.204287], ""min_margin"": 0.0, ""min_score"": 0.35, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.25, ""rank_scale"": 0.5, ""rank_window"": 40}",0.44285714285714284,0.8857142857142857,0.9428571428571428,0.6130328798185942
99,"{""context_coefficient"": 0.16, ""map_weights"": [0.388248, 0.46368, 0.148072], ""min_margin"": 0.01, ""min_score"": 0.4, ""page_prior_coefficient"": 0.25, ""query_scale"": 0.6, ""rank_scale"": 0.0, ""rank_window"": 120}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6129478458049888
100,"{""context_coefficient"": 0.32, ""map_weights"": [0.344352, 0.360416, 0.295232], ""min_margin"": 0.0, ""min_score"": 0.4, ""page_prior_coefficient"": 0.2, ""query_scale"": 0.0, ""rank_scale"": 0.35, ""rank_window"": 120}",0.44285714285714284,0.8714285714285714,0.9428571428571428,0.6127777777777779
